Puppy Price,Stranger Friendly,AnimalType,Playfulness,Breed_definition,Hypoallergenic,OutcomeType,Color Mix,Grooming,Barking Tendencies,Litter Size,Child Friendly,AgeuponOutcome,Dog Friendly,Lifespan,Cat Friendly,Shedding Level,Exercise Needs,Health Issues,Breed,Intelligence,Size,Apartment Friendly,Watchdog Ability,SexuponOutcome,SexSituationUponOutcome,Trainability,Color,Adaptability
1000,3,Dog,2,Purebred,Yes,Return_to_owner,Yes,5,3,4,2,365,5,11-14 years,5,1,2,3,Shih Tzu,3,0,5,3,Male,Neutered,3,Black,5
600,2,Dog,3,Purebreed,No,Adoption,Yes,1,3,8,2,365,1,12 - 14 years,1,1,5,2,Pit Bull,3,2,1,5,Male,Neutered,2,Brown,5
900,3,Dog,4,Purebred,No,Adoption,Yes,1,2,7,4,270,2,10-12 years,3,1,4,3,Boxer,4,2,4,5,Female,Spayed,3,Black,4
1100,3,Dog,4,Purebred,No,Return_to_owner,Yes,3,4,5,5,365,3,12-14 years,5,4,4,2,Cardigan Welsh Corgi,5,2,5,3,Female,Spayed,5,White,5
600,2,Dog,5,Purebred,No,Adoption,Yes,1,2,5,5,1825,3,12-15 years,3,3,5,3,Australian Cattle Dog,5,2,1,5,Male,Neutered,5,White,3
600,2,Dog,3,Purebreed,No,Adoption,Yes,1,3,8,2,1825,1,12 - 14 years,1,1,5,2,Pit Bull,3,2,1,5,Female,Spayed,2,Tan,5
600,2,Dog,3,Purebreed,No,Return_to_owner,No,1,3,8,2,730,1,12 - 14 years,1,1,5,2,Pit Bull,3,2,1,5,Male,Intact,2,Brown Brindle,5
700,3,Dog,5,Purebred,No,Adoption,Yes,3,4,6,5,365,3,12-15 years,3,3,5,3,Border Collie,5,2,2,5,Male,Neutered,5,White,5
700,2,Dog,5,Purebred,No,Return_to_owner,Yes,3,2,7,5,365,3,12-15 years,3,3,5,3,Australian Shepherd,4,2,3,5,Female,Spayed,5,Brown,5
1400,1,Dog,3,Purebred,No,Transfer,No,2,3,6,5,60,2,10-12 years,3,5,3,4,German Shepherd,5,2,3,5,Female,Intact,5,Brown,5
700,3,Dog,3,Purebred,No,Return_to_owner,Yes,1,5,3,1,1825,3,14-18 years,5,1,1,4,Chihuahua,3,0,5,3,Male,Neutered,2,Blue,5
800,3,Dog,3,Purebred,Yes,Adoption,Yes,4,3,4,4,60,3,12-14 years,3,1,3,3,Miniature Schnauzer,5,0,3,5,Male,Neutered,5,White,5
1400,1,Dog,3,Purebred,No,Adoption,Yes,2,3,6,5,30,2,10-12 years,3,5,3,4,German Shepherd,5,2,3,5,Female,Spayed,5,Black,5
1000,4,Dog,3,Purebred,Yes,Adoption,No,5,3,4,2,365,4,14 - 18 years,4,1,2,3,Toy Poodle,5,0,5,5,Female,Spayed,5,Cream,5
700,3,Dog,3,Purebred,No,Transfer,Yes,1,5,3,1,2190,3,14-18 years,5,1,1,4,Chihuahua,3,0,5,3,Female,Intact,2,Tan,5
600,2,Dog,5,Purebred,No,Adoption,No,1,2,5,5,730,3,12-15 years,3,3,5,3,Australian Cattle Dog,5,2,1,5,Female,Spayed,5,Blue Merle,3
800,3,Dog,5,Purebred,No,Transfer,Yes,1,2,8,5,150,5,12-14 years,3,5,5,4,Dalmatian,4,4,1,3,Male,Neutered,4,White,5
600,2,Dog,3,Purebreed,No,Transfer,Yes,1,3,8,2,365,1,12 - 14 years,1,1,5,2,Pit Bull,3,2,1,5,Male,Neutered,2,Black,5
600,2,Dog,3,Purebreed,No,Adoption,Yes,1,3,8,2,365,1,12 - 14 years,1,1,5,2,Pit Bull,3,2,1,5,Male,Neutered,2,White,5
1350,4,Dog,5,Purebred,No,Transfer,Yes,1,2,5,4,30,2,10-12 years,2,3,4,5,Bull Terrier,3,2,3,5,Female,Intact,2,White,4
1400,1,Dog,3,Purebred,No,Adoption,Yes,2,3,6,5,60,2,10-12 years,3,5,3,4,German Shepherd,5,2,3,5,Male,Neutered,5,Brown,5
1500,5,Dog,5,Purebred,No,Return_to_owner,No,2,1,7,5,3285,5,10-13 years,4,3,5,4,Labrador Retriever,5,2,5,3,Male,Neutered,5,Black,5
900,3,Dog,4,Purebred,No,Return_to_owner,No,1,2,8,4,730,1,12-14 years,1,1,3,3,American Staffordshire Terrier,4,2,2,3,Female,Spayed,4,Tan,3
700,3,Dog,3,Purebred,No,Adoption,Yes,1,5,3,1,1460,3,14-18 years,5,1,1,4,Chihuahua,3,0,5,3,Male,Neutered,2,Tan,5
1000,4,Dog,3,Purebred,Yes,Adoption,No,5,3,4,2,1460,4,14 - 18 years,4,1,2,3,Toy Poodle,5,0,5,5,Male,Neutered,5,Black,5
700,3,Dog,3,Purebred,No,Euthanasia,No,1,5,3,1,365,3,14-18 years,5,1,1,4,Chihuahua,3,0,5,3,Female,Spayed,2,Chocolate,5
600,2,Dog,3,Purebreed,No,Adoption,Yes,1,3,8,2,240,1,12 - 14 years,1,1,5,2,Pit Bull,3,2,1,5,Female,Spayed,2,Brown Brindle,5
275,1,Dog,1,Purebred,No,Transfer,No,1,2,6,3,1095,2,10 - 14 years,3,3,5,4,Catahoula,5,2,3,5,Male,Intact,5,Brown Merle,3
700,3,Dog,3,Purebred,No,Transfer,Yes,1,5,3,1,60,3,14-18 years,5,1,1,4,Chihuahua,3,0,5,3,Male,Intact,2,Black,5
700,3,Dog,5,Purebred,No,Euthanasia,Yes,3,4,6,5,365,3,12-15 years,3,3,5,3,Border Collie,5,2,2,5,Male,Neutered,5,Black,5
700,2,Dog,5,Purebred,No,Transfer,Yes,3,2,7,5,60,3,12-15 years,3,3,5,3,Australian Shepherd,4,2,3,5,Male,Neutered,5,Blue Merle,5
600,2,Dog,3,Purebred,No,Adoption,No,2,4,5,2,60,2,12-14 years,3,3,3,3,Dachshund,4,0,4,3,Female,Spayed,2,White,5
1400,1,Dog,3,Purebred,No,Adoption,Yes,2,3,6,5,1460,2,10-12 years,3,5,3,4,German Shepherd,5,2,3,5,Female,Spayed,5,Brown,5
900,4,Dog,3,Purebred,Yes,Transfer,Yes,3,2,4,4,730,3,12-14 years,4,1,2,3,Chinese Crested,3,0,5,2,Female,Spayed,2,White,3
1600,5,Dog,1,Purebred,No,Transfer,Yes,2,1,4,5,2555,5,8-10 years,5,3,1,5,Bulldog,3,2,5,3,Male,Intact,3,Tan,5
350,2,Dog,3,Purebred,No,Transfer,Yes,1,5,7,5,730,5,10-12 years,5,5,5,3,Black and Tan Coonhound,4,4,1,3,Female,Spayed,4,Black,5
1500,5,Dog,5,Purebred,No,Transfer,Yes,2,1,7,5,60,5,10-13 years,4,3,5,4,Labrador Retriever,5,2,5,3,Male,Intact,5,Brown,5
700,3,Dog,4,Purebred,No,Transfer,No,3,4,4,4,730,3,12-15 years,5,3,2,3,Pomeranian,5,0,5,3,Male,Intact,4,Buff,5
700,2,Dog,5,Purebred,No,Return_to_owner,Yes,3,2,7,5,270,3,12-15 years,3,3,5,3,Australian Shepherd,4,2,3,5,Female,Spayed,5,Brown Brindle,5
700,3,Dog,3,Purebred,No,Transfer,No,1,5,3,1,2555,3,14-18 years,5,1,1,4,Chihuahua,3,0,5,3,Female,Spayed,2,Tan,5
1500,5,Dog,5,Purebred,No,Adoption,Yes,2,1,7,5,30,5,10-13 years,4,3,5,4,Labrador Retriever,5,2,5,3,Male,Neutered,5,Cream,5
1500,5,Dog,5,Purebred,No,Transfer,Yes,2,1,7,5,150,5,10-13 years,4,3,5,4,Labrador Retriever,5,2,5,3,Male,Neutered,5,Black,5
400,5,Dog,3,Purebred,No,Transfer,No,1,4,3,4,730,5,12-15 years,5,4,1,5,Pug,4,0,5,2,Female,Spayed,1,Brown,5
800,3,Dog,4,Purebred,No,Adoption,Yes,2,5,6,5,365,3,12-14 years,5,5,4,3,Pembroke Welsh Corgi,5,0,5,3,Male,Neutered,5,Black,5
1500,5,Dog,5,Purebred,No,Adoption,Yes,2,1,7,5,365,5,10-13 years,4,3,5,4,Labrador Retriever,5,2,5,3,Male,Neutered,5,White,5
1500,5,Dog,5,Purebred,No,Adoption,No,2,1,7,5,365,5,10-13 years,4,3,5,4,Labrador Retriever,5,2,5,3,Female,Spayed,5,White,5
1300,2,Dog,3,Purebred,Yes,Adoption,Yes,3,4,5,5,240,2,12-15 years,2,1,3,2,Border Terrier,5,0,5,3,Female,Spayed,4,Brown,5
600,2,Dog,5,Purebred,No,Adoption,No,1,2,5,5,365,3,12-15 years,3,3,5,3,Australian Cattle Dog,5,2,1,5,Female,Spayed,5,Red,3
600,2,Dog,3,Purebred,No,Return_to_owner,No,2,4,5,2,240,2,12-14 years,3,3,3,3,Dachshund,4,0,4,3,Male,Neutered,2,Tan,5
800,2,Dog,2,Purebred,No,Return_to_owner,Yes,3,5,8,4,1095,3,10-12 years,4,4,2,5,Great Pyrenees,3,6,2,5,Male,Neutered,2,White,4
600,2,Dog,3,Purebreed,No,Transfer,Yes,1,3,8,2,365,1,12 - 14 years,1,1,5,2,Pit Bull,3,2,1,5,Male,Neutered,2,White,5
600,2,Dog,3,Purebreed,No,Return_to_owner,Yes,1,3,8,2,730,1,12 - 14 years,1,1,5,2,Pit Bull,3,2,1,5,Male,Intact,2,Black Brindle,5
1500,5,Dog,5,Purebred,No,Transfer,Yes,2,1,7,5,60,5,10-13 years,4,3,5,4,Labrador Retriever,5,2,5,3,Male,Intact,5,Tan,5
700,3,Dog,3,Purebred,No,Adoption,Yes,1,5,3,1,30,3,14-18 years,5,1,1,4,Chihuahua,3,0,5,3,Male,Neutered,2,Black,5
700,5,Dog,4,Purebred,No,Transfer,Yes,5,4,6,5,365,4,12-15 years,4,3,4,4,American Cocker Spaniel,5,2,5,3,Female,Intact,5,Black,5
700,3,Dog,5,Purebred,No,Adoption,Yes,3,4,6,5,60,3,12-15 years,3,3,5,3,Border Collie,5,2,2,5,Male,Neutered,5,Black,5
1500,5,Dog,5,Purebred,No,Adoption,Yes,2,1,7,5,60,5,10-13 years,4,3,5,4,Labrador Retriever,5,2,5,3,Female,Spayed,5,Red,5
600,2,Dog,3,Purebreed,No,Return_to_owner,No,1,3,8,2,1095,1,12 - 14 years,1,1,5,2,Pit Bull,3,2,1,5,Male,Neutered,2,Blue,5
1100,1,Dog,3,Purebred,No,Adoption,Yes,2,1,5,1,30,2,8-10 years,3,1,2,5,Shar-Pei,4,2,4,3,Male,Neutered,3,Black,3
700,3,Dog,3,Purebred,No,Transfer,Yes,1,5,3,1,1095,3,14-18 years,5,1,1,4,Chihuahua,3,0,5,3,Female,Spayed,2,White,5
1400,1,Dog,3,Purebred,No,Euthanasia,No,2,3,6,5,1825,2,10-12 years,3,5,3,4,German Shepherd,5,2,3,5,Female,Spayed,5,Brown,5
400,4,Dog,3,Purebred,No,Adoption,Yes,1,1,6,5,240,4,15-18 years,4,3,3,3,Rat Terrier,2,0,5,3,Female,Spayed,5,White,5
600,2,Dog,3,Purebreed,No,Transfer,Yes,1,3,8,2,240,1,12 - 14 years,1,1,5,2,Pit Bull,3,2,1,5,Male,Neutered,2,Chocolate,5
1100,1,Dog,3,Purebred,No,Adoption,Yes,2,1,5,1,2920,2,8-10 years,3,1,2,5,Shar-Pei,4,2,4,3,Male,Neutered,3,Brown,3
600,2,Dog,3,Purebreed,No,Adoption,No,1,3,8,2,90,1,12 - 14 years,1,1,5,2,Pit Bull,3,2,1,5,Male,Neutered,2,Black Brindle,5
600,2,Dog,3,Purebred,No,Adoption,Yes,2,4,5,2,730,2,12-14 years,3,3,3,3,Dachshund,4,0,4,3,Male,Neutered,2,Black,5
1500,5,Dog,5,Purebred,No,Adoption,Yes,2,1,7,5,1825,5,10-13 years,4,3,5,4,Labrador Retriever,5,2,5,3,Male,Neutered,5,Chocolate,5
1500,5,Dog,5,Purebred,No,Adoption,Yes,2,1,7,5,365,5,10-13 years,4,3,5,4,Labrador Retriever,5,2,5,3,Female,Spayed,5,White,5
700,3,Dog,3,Purebred,No,Adoption,Yes,1,5,3,1,1460,3,14-18 years,5,1,1,4,Chihuahua,3,0,5,3,Female,Spayed,2,Black,5
600,2,Dog,3,Purebreed,No,Transfer,Yes,1,3,8,2,1460,1,12 - 14 years,1,1,5,2,Pit Bull,3,2,1,5,Female,Spayed,2,Brown,5
600,2,Dog,3,Purebreed,No,Adoption,Yes,1,3,8,2,365,1,12 - 14 years,1,1,5,2,Pit Bull,3,2,1,5,Female,Spayed,2,White,5
1500,5,Dog,5,Purebred,No,Transfer,Yes,2,1,7,5,7,5,10-13 years,4,3,5,4,Labrador Retriever,5,2,5,3,Female,Intact,5,Brown,5
950,3,Dog,4,Purebred,No,Return_to_owner,No,3,2,7,4,2555,5,12-14 years,1,4,4,3,Siberian Husky,4,2,2,1,Female,Spayed,3,Red,5
600,2,Dog,3,Purebreed,No,Return_to_owner,Yes,1,3,8,2,1095,1,12 - 14 years,1,1,5,2,Pit Bull,3,2,1,5,Female,Spayed,2,Brown Brindle,5
1100,1,Dog,3,Purebred,No,Transfer,No,2,1,5,1,30,2,8-10 years,3,1,2,5,Shar-Pei,4,2,4,3,Male,Neutered,3,Black,3
1500,5,Dog,5,Purebred,No,Transfer,Yes,2,1,7,5,30,5,10-13 years,4,3,5,4,Labrador Retriever,5,2,5,3,Male,Intact,5,Black,5
850,3,Dog,4,Purebred,No,Adoption,No,2,5,6,4,2920,2,13-16 years,2,5,5,3,Jack Russell Terrier,2,0,1,3,Female,Spayed,2,Red Tick,5
600,2,Dog,5,Purebred,No,Adoption,Yes,1,2,5,5,365,3,12-15 years,3,3,5,3,Australian Cattle Dog,5,2,1,5,Male,Neutered,5,Black,3
600,2,Dog,5,Purebred,No,Adoption,Yes,1,2,5,5,365,3,12-15 years,3,3,5,3,Australian Cattle Dog,5,2,1,5,Female,Spayed,5,Chocolate,3
700,3,Dog,3,Purebred,No,Return_to_owner,No,1,5,3,1,1095,3,14-18 years,5,1,1,4,Chihuahua,3,0,5,3,Male,Neutered,2,Tricolor,5
800,2,Dog,2,Purebred,No,Transfer,Yes,3,4,10,2,90,3,11 - 14 years,0,3,5,3,American Bulldog,3,4,1,4,Male,Intact,3,Black,3
600,2,Dog,3,Purebreed,No,Return_to_owner,Yes,1,3,8,2,1460,1,12 - 14 years,1,1,5,2,Pit Bull,3,2,1,5,Male,Intact,2,Black Brindle,5
850,3,Dog,4,Purebred,No,Return_to_owner,Yes,2,5,6,4,150,2,13-16 years,2,5,5,3,Jack Russell Terrier,2,0,1,3,Male,Neutered,2,White,5
700,2,Dog,5,Purebred,No,Return_to_owner,Yes,3,2,7,5,365,3,12-15 years,3,3,5,3,Australian Shepherd,4,2,3,5,Female,Spayed,5,White,5
700,3,Dog,3,Purebred,No,Return_to_owner,Yes,1,5,3,1,365,3,14-18 years,5,1,1,4,Chihuahua,3,0,5,3,Female,Spayed,2,Chocolate,5
700,3,Dog,3,Purebred,No,Return_to_owner,No,1,5,3,1,730,3,14-18 years,5,1,1,4,Chihuahua,3,0,5,3,Male,Neutered,2,Tan,5
900,2,Dog,4,Purebred,No,Adoption,Yes,2,1,4,4,1095,2,12-14 years,1,1,4,3,Glen of Imaal Terrier,2,2,5,3,Male,Neutered,4,Gray,5
700,3,Dog,3,Purebred,No,Euthanasia,Yes,1,5,3,1,365,3,14-18 years,5,1,1,4,Chihuahua,3,0,5,3,Female,Spayed,2,Tan,5
600,2,Dog,3,Purebreed,No,Transfer,Yes,1,3,8,2,1095,1,12 - 14 years,1,1,5,2,Pit Bull,3,2,1,5,Female,Intact,2,Blue,5
600,2,Dog,3,Purebreed,No,Return_to_owner,Yes,1,3,8,2,730,1,12 - 14 years,1,1,5,2,Pit Bull,3,2,1,5,Female,Spayed,2,Blue,5
600,2,Dog,3,Purebred,No,Adoption,Yes,2,4,5,2,60,2,12-14 years,3,3,3,3,Dachshund,4,0,4,3,Female,Spayed,2,Black,5
900,3,Dog,4,Purebred,No,Adoption,Yes,1,2,8,4,1095,1,12-14 years,1,1,3,3,American Staffordshire Terrier,4,2,2,3,Male,Neutered,4,Brown Brindle,3
400,4,Dog,3,Purebred,No,Transfer,Yes,1,1,6,5,730,4,15-18 years,4,3,3,3,Rat Terrier,2,0,5,3,Male,Neutered,5,White,5
700,3,Dog,5,Purebred,No,Transfer,No,3,4,6,5,60,3,12-15 years,3,3,5,3,Border Collie,5,2,2,5,Male,Intact,5,Tricolor,5
650,4,Dog,5,Purebred,No,Transfer,Yes,1,5,7,5,365,5,12-15 years,3,3,5,3,Beagle,3,0,2,2,Male,Neutered,2,Black,5
600,2,Dog,3,Purebred,No,Adoption,No,2,4,5,2,180,2,12-14 years,3,3,3,3,Dachshund,4,0,4,3,Female,Spayed,2,Tricolor,5
800,2,Dog,2,Purebred,No,Died,Yes,3,5,8,4,730,3,10-12 years,4,4,2,5,Great Pyrenees,3,6,2,5,Female,Intact,2,White,4
1500,5,Dog,5,Purebred,No,Transfer,No,2,1,7,5,240,5,10-13 years,4,3,5,4,Labrador Retriever,5,2,5,3,Male,Intact,5,Black,5
700,5,Dog,3,Purebred,Yes,Transfer,No,3,5,4,4,730,5,15-18 years,5,1,1,3,Maltese,4,0,5,3,Female,Spayed,2,White,5
600,2,Dog,3,Purebreed,No,Euthanasia,Yes,1,3,8,2,1825,1,12 - 14 years,1,1,5,2,Pit Bull,3,2,1,5,Female,Intact,2,Brown Brindle,5
600,3,Dog,4,Purebred,No,Transfer,Yes,5,5,5,5,730,5,12-15 years,5,4,2,2,Lhasa Apso,3,0,5,3,Female,Spayed,2,Tan,5
700,3,Dog,3,Purebred,No,Transfer,No,1,5,3,1,7,3,14-18 years,5,1,1,4,Chihuahua,3,0,5,3,Female,Intact,2,Tricolor,5
700,3,Dog,3,Purebred,No,Adoption,Yes,1,5,3,1,365,3,14-18 years,5,1,1,4,Chihuahua,3,0,5,3,Male,Neutered,2,Tan,5
1000,4,Dog,3,Purebred,Yes,Adoption,No,5,3,4,2,365,4,14 - 18 years,4,1,2,3,Toy Poodle,5,0,5,5,Female,Spayed,5,White,5
1500,5,Dog,5,Purebred,No,Transfer,No,2,1,7,5,150,5,10-13 years,4,3,5,4,Labrador Retriever,5,2,5,3,Female,Intact,5,Tricolor,5
600,2,Dog,3,Purebreed,No,Adoption,Yes,1,3,8,2,2920,1,12 - 14 years,1,1,5,2,Pit Bull,3,2,1,5,Female,Spayed,2,Black Brindle,5
700,3,Dog,3,Purebred,No,Transfer,No,1,5,3,1,365,3,14-18 years,5,1,1,4,Chihuahua,3,0,5,3,Female,Intact,2,Gray,5
1500,5,Dog,5,Purebred,No,Adoption,Yes,2,1,7,5,60,5,10-13 years,4,3,5,4,Labrador Retriever,5,2,5,3,Female,Spayed,5,Brown,5
1500,5,Dog,5,Purebred,No,Adoption,No,2,1,7,5,60,5,10-13 years,4,3,5,4,Labrador Retriever,5,2,5,3,Male,Neutered,5,Chocolate,5
600,2,Dog,3,Purebreed,No,Return_to_owner,Yes,1,3,8,2,730,1,12 - 14 years,1,1,5,2,Pit Bull,3,2,1,5,Male,Intact,2,Black,5
600,2,Dog,3,Purebreed,No,Adoption,Yes,1,3,8,2,1095,1,12 - 14 years,1,1,5,2,Pit Bull,3,2,1,5,Male,Neutered,2,Brown Brindle,5
600,2,Dog,3,Purebreed,No,Transfer,Yes,1,3,8,2,150,1,12 - 14 years,1,1,5,2,Pit Bull,3,2,1,5,Male,Neutered,2,Black,5
1400,1,Dog,3,Purebred,No,Return_to_owner,Yes,2,3,6,5,365,2,10-12 years,3,5,3,4,German Shepherd,5,2,3,5,Female,Intact,5,Sable,5
1000,4,Dog,3,Purebred,Yes,Adoption,No,5,3,4,2,730,4,14 - 18 years,4,1,2,3,Toy Poodle,5,0,5,5,Female,Spayed,5,White,5
1400,1,Dog,3,Purebred,No,Return_to_owner,Yes,2,3,6,5,1460,2,10-12 years,3,5,3,4,German Shepherd,5,2,3,5,Male,Neutered,5,Tan,5
800,3,Dog,3,Purebred,Yes,Return_to_owner,No,4,3,4,4,730,3,12-14 years,3,1,3,3,Miniature Schnauzer,5,0,3,5,Male,Neutered,5,White,5
700,3,Dog,3,Purebred,No,Adoption,No,1,5,3,1,365,3,14-18 years,5,1,1,4,Chihuahua,3,0,5,3,Male,Neutered,2,Brown,5
400,4,Dog,3,Purebred,No,Return_to_owner,No,1,1,6,5,1095,4,15-18 years,4,3,3,3,Rat Terrier,2,0,5,3,Male,Neutered,5,Tricolor,5
1600,1,Dog,3,Purebred,No,Transfer,Yes,1,1,10,2,1825,1,8-11 years,3,1,3,3,Rottweiler,5,2,3,5,Male,Neutered,5,Black,3
400,4,Dog,3,Purebred,No,Return_to_owner,Yes,1,1,6,5,365,4,15-18 years,4,3,3,3,Rat Terrier,2,0,5,3,Female,Spayed,5,Brown,5
1500,5,Dog,5,Purebred,No,Adoption,Yes,2,1,7,5,365,5,10-13 years,4,3,5,4,Labrador Retriever,5,2,5,3,Female,Intact,5,Tan,5
500,3,Dog,5,Purebred,No,Transfer,Yes,3,5,6,4,2920,1,13-15 years,1,1,5,3,Parson Russell Terrier,2,2,1,3,Female,Spayed,4,White,5
800,3,Dog,3,Purebred,Yes,Adoption,Yes,4,3,4,4,365,3,12-14 years,3,1,3,3,Miniature Schnauzer,5,0,3,5,Male,Neutered,5,Black,5
700,2,Dog,5,Purebred,No,Transfer,No,3,2,7,5,30,3,12-15 years,3,3,5,3,Australian Shepherd,4,2,3,5,Male,Intact,5,Blue Merle,5
600,2,Dog,3,Purebreed,No,Adoption,No,1,3,8,2,1095,1,12 - 14 years,1,1,5,2,Pit Bull,3,2,1,5,Male,Neutered,2,Blue,5
1500,5,Dog,5,Purebred,No,Return_to_owner,No,2,1,7,5,1460,5,10-13 years,4,3,5,4,Labrador Retriever,5,2,5,3,Male,Neutered,5,Brown,5
700,3,Dog,3,Purebred,No,Return_to_owner,No,1,5,3,1,730,3,14-18 years,5,1,1,4,Chihuahua,3,0,5,3,Female,Spayed,2,Tricolor,5
600,2,Dog,3,Purebreed,No,Return_to_owner,Yes,1,3,8,2,2190,1,12 - 14 years,1,1,5,2,Pit Bull,3,2,1,5,Female,Intact,2,Brown Brindle,5
1500,5,Dog,5,Purebred,No,Transfer,Yes,2,1,7,5,365,5,10-13 years,4,3,5,4,Labrador Retriever,5,2,5,3,Female,Intact,5,Chocolate,5
1400,1,Dog,3,Purebred,No,Adoption,No,2,3,6,5,210,2,10-12 years,3,5,3,4,German Shepherd,5,2,3,5,Female,Spayed,5,Sable,5
700,3,Dog,3,Purebred,No,Adoption,No,1,5,3,1,30,3,14-18 years,5,1,1,4,Chihuahua,3,0,5,3,Male,Neutered,2,Black,5
1400,1,Dog,3,Purebred,No,Return_to_owner,No,2,3,6,5,3285,2,10-12 years,3,5,3,4,German Shepherd,5,2,3,5,Female,Spayed,5,Brown,5
600,2,Dog,3,Purebreed,No,Euthanasia,Yes,1,3,8,2,2555,1,12 - 14 years,1,1,5,2,Pit Bull,3,2,1,5,Female,Spayed,2,White,5
700,3,Dog,3,Purebred,No,Return_to_owner,No,1,5,3,1,1460,3,14-18 years,5,1,1,4,Chihuahua,3,0,5,3,Female,Spayed,2,Black,5
600,2,Dog,3,Purebreed,No,Adoption,Yes,1,3,8,2,60,1,12 - 14 years,1,1,5,2,Pit Bull,3,2,1,5,Male,Neutered,2,White,5
700,5,Dog,3,Purebred,Yes,Transfer,No,3,5,4,4,1095,5,15-18 years,5,1,1,3,Maltese,4,0,5,3,Female,Spayed,2,White,5
600,2,Dog,3,Purebreed,No,Transfer,Yes,1,3,8,2,120,1,12 - 14 years,1,1,5,2,Pit Bull,3,2,1,5,Male,Intact,2,White,5
900,3,Dog,4,Purebred,No,Adoption,Yes,1,2,7,4,730,2,10-12 years,3,1,4,3,Boxer,4,2,4,5,Female,Spayed,3,Brown Brindle,4
350,3,Dog,4,Purebred,No,Transfer,No,3,3,8,4,730,4,12-14 years,2,3,4,4,Dutch Shepherd,5,4,2,3,Female,Spayed,4,Brown Brindle,4
600,3,Dog,4,Purebred,No,Return_to_owner,Yes,5,5,5,5,1460,5,12-15 years,5,4,2,2,Lhasa Apso,3,0,5,3,Male,Neutered,2,White,5
700,3,Dog,5,Purebred,No,Adoption,Yes,3,4,6,5,240,3,12-15 years,3,3,5,3,Border Collie,5,2,2,5,Female,Spayed,5,Black,5
600,2,Dog,3,Purebreed,No,Adoption,Yes,1,3,8,2,730,1,12 - 14 years,1,1,5,2,Pit Bull,3,2,1,5,Female,Spayed,2,Chocolate,5
700,3,Dog,3,Purebred,No,Died,Yes,1,5,3,1,6,3,14-18 years,5,1,1,4,Chihuahua,3,0,5,3,Female,Intact,2,White,5
700,3,Dog,3,Purebred,No,Adoption,No,1,5,3,1,730,3,14-18 years,5,1,1,4,Chihuahua,3,0,5,3,Female,Spayed,2,Brown,5
1400,1,Dog,3,Purebred,No,Adoption,No,2,3,6,5,30,2,10-12 years,3,5,3,4,German Shepherd,5,2,3,5,Female,Spayed,5,Tricolor,5
700,3,Dog,3,Purebred,No,Transfer,No,1,5,3,1,365,3,14-18 years,5,1,1,4,Chihuahua,3,0,5,3,Female,Spayed,2,Brown,5
700,3,Dog,3,Purebred,No,Adoption,Yes,1,5,3,1,365,3,14-18 years,5,1,1,4,Chihuahua,3,0,5,3,Female,Intact,2,Brown,5
700,3,Dog,5,Purebred,No,Adoption,Yes,3,4,6,5,60,3,12-15 years,3,3,5,3,Border Collie,5,2,2,5,Female,Spayed,5,Black,5
1000,4,Dog,3,Purebred,Yes,Adoption,No,5,3,4,2,730,4,14 - 18 years,4,1,2,3,Toy Poodle,5,0,5,5,Female,Spayed,5,White,5
400,2,Dog,4,Purebred,No,Adoption,Yes,1,3,8,4,30,3,12-14 years,2,1,5,1,Plott Hound,2,2,1,3,Female,Spayed,4,Brown Brindle,3
1500,5,Dog,5,Purebred,No,Died,No,2,1,7,5,365,5,10-13 years,4,3,5,4,Labrador Retriever,5,2,5,3,Female,Spayed,5,Tan,5
550,2,Dog,4,Purebred,No,Transfer,No,2,3,6,3,21,3,10 - 13 years,3,3,5,2,Australian Kelpie,5,2,2,5,Male,Intact,5,Sable,5
600,2,Dog,3,Purebred,No,Adoption,Yes,2,4,5,2,240,2,12-14 years,3,3,3,3,Dachshund,4,0,4,3,Female,Spayed,2,Tan,5
800,3,Dog,4,Purebred,No,Adoption,Yes,1,3,3,3,730,3,14-16 years,3,1,4,2,Manchester Terrier,4,0,5,3,Male,Neutered,4,Black,5
600,2,Dog,3,Purebreed,No,Return_to_owner,Yes,1,3,8,2,365,1,12 - 14 years,1,1,5,2,Pit Bull,3,2,1,5,Female,Spayed,2,Brown Brindle,5
700,3,Dog,3,Purebred,No,Adoption,Yes,1,5,3,1,60,3,14-18 years,5,1,1,4,Chihuahua,3,0,5,3,Female,Spayed,2,Brown,5
1050,4,Dog,4,Purebred,Yes,Adoption,Yes,3,2,4,5,365,5,14-15 years,5,3,1,3,Havanese,2,0,5,3,Male,Neutered,2,Black,5
800,1,Dog,3,Purebred,No,Transfer,No,2,4,8,4,1095,1,12-14 years,2,5,3,4,Anatol Shepherd,2,4,1,5,Female,Spayed,4,Brown,2
550,2,Dog,4,Purebred,No,Adoption,Yes,2,3,6,3,180,3,10 - 13 years,3,3,5,2,Australian Kelpie,5,2,2,5,Female,Spayed,5,Chocolate,5
700,3,Dog,3,Purebred,No,Adoption,Yes,1,5,3,1,730,3,14-18 years,5,1,1,4,Chihuahua,3,0,5,3,Female,Spayed,2,White,5
1400,1,Dog,3,Purebred,No,Adoption,Yes,2,3,6,5,365,2,10-12 years,3,5,3,4,German Shepherd,5,2,3,5,Male,Neutered,5,Brown,5
1500,5,Dog,5,Purebred,No,Adoption,Yes,2,1,7,5,60,5,10-13 years,4,3,5,4,Labrador Retriever,5,2,5,3,Female,Spayed,5,White,5
